spec,estimate,std_error,conf_low,conf_high,p_value,rep,scenario,att_true,treat_share,n_units,n_obs
tvc,0.08857732866552329,0.015123323431753218,0.05893615941273629,0.11821849791831028,5.014254042887507e-9,335,jensen_restricted_like,0.08009999999999999,0.4048,5000,10000
safe,0.058736726809883524,0.014984464836128537,0.029367715403464716,0.08810573821630233,8.979219916456071e-5,335,jensen_restricted_like,0.08009999999999999,0.4048,5000,10000
full,0.07568147033361591,0.015296349149622,0.04570117690540692,0.1056617637618249,7.756603952262915e-7,335,jensen_restricted_like,0.08009999999999999,0.4048,5000,10000
base,0.09091748175294644,0.014715874449590419,0.062074897830736026,0.11976006567515685,6.99781044628969e-10,336,jensen_restricted_like,0.08009999999999999,0.4096,5000,10000
tvc,0.11433878722741089,0.015007321367836477,0.08492497784203303,0.14375259661278877,3.042273128988671e-14,336,jensen_restricted_like,0.08009999999999999,0.4096,5000,10000
safe,0.0687898830882763,0.014908993007997008,0.03956879374684268,0.09801097242970991,4.048936482408069e-6,336,jensen_restricted_like,0.08009999999999999,0.4096,5000,10000
full,0.09732029538359173,0.01514689499116165,0.06763292672330476,0.1270076640438787,1.4402612824505327e-10,336,jensen_restricted_like,0.08009999999999999,0.4096,5000,10000
base,0.09020614362063858,0.014718434979746526,0.06135854115154088,0.11905374608973629,9.534470893560512e-10,337,jensen_restricted_like,0.08009999999999999,0.4118,5000,10000
tvc,0.10373184408783606,0.015084851236836871,0.07416607895149131,0.13329760922418082,6.8843464772186485e-12,337,jensen_restricted_like,0.08009999999999999,0.4118,5000,10000
safe,0.07345282205304259,0.015119106149139323,0.04381991852229145,0.10308572558379372,1.2202827901797163e-6,337,jensen_restricted_like,0.08009999999999999,0.4118,5000,10000
full,0.09225952614275094,0.015343763362716062,0.062186302564522275,0.12233274972097961,1.9525459529270863e-9,337,jensen_restricted_like,0.08009999999999999,0.4118,5000,10000
base,0.11183994828396117,0.014435153043067996,0.083547568208224135,0.1401323283596982,1.125094556003214e-14,338,jensen_restricted_like,0.08009999999999999,0.4046,5000,10000
tvc,0.1288678187996901,0.014681586535676883,0.10009243795385522,0.15764319964552495,2.2592576601637207e-18,338,jensen_restricted_like,0.08009999999999999,0.4046,5000,10000
safe,0.09016174899933162,0.014798749664766712,0.06115673264016467,0.11916676535849857,1.1946772682864475e-9,338,jensen_restricted_like,0.08009999999999999,0.4046,5000,10000
full,0.11071138830806097,0.014939352823532225,0.08143079482160105,0.13999198179452088,1.4669707380479654e-13,338,jensen_restricted_like,0.08009999999999999,0.4046,5000,10000
base,0.09331986338371745,0.014443394939674134,0.06501132948746809,0.12162839727996681,1.1384142758195856e-10,339,jensen_restricted_like,0.08009999999999999,0.419,5000,10000
tvc,0.09970115510460924,0.014597199102960626,0.07109117058764602,0.12831113962157245,9.494731855317022e-12,339,jensen_restricted_like,0.08009999999999999,0.419,5000,10000
safe,0.07943688370577767,0.014715767132735867,0.050594510120737124,0.10827925729081822,7.046998519748484e-8,339,jensen_restricted_like,0.08009999999999999,0.419,5000,10000
full,0.09115650485813401,0.014790304605143294,0.06216804051167625,0.12014496920459176,7.685370567639058e-10,339,jensen_restricted_like,0.08009999999999999,0.419,5000,10000
base,0.10544758105263452,0.014829745843582801,0.07638181329932968,0.13451334880593938,1.3189181798747682e-12,340,jensen_restricted_like,0.08009999999999999,0.3942,5000,10000
tvc,0.11840301805367046,0.015052012408255261,0.08890161583864015,0.14790442026870076,4.445363680031025e-15,340,jensen_restricted_like,0.08009999999999999,0.3942,5000,10000
safe,0.07925528150721689,0.0152847179349076,0.04929778484094457,0.1092127781734892,2.2421456588968443e-7,340,jensen_restricted_like,0.08009999999999999,0.3942,5000,10000
full,0.09864917065212367,0.015358885222028707,0.06854630877426293,0.1287520325299844,1.4606900459933238e-10,340,jensen_restricted_like,0.08009999999999999,0.3942,5000,10000
base,0.09222337092798198,0.014681882691843279,0.06344740962672718,0.12099933222923678,3.638758152318364e-10,341,jensen_restricted_like,0.08009999999999999,0.3992,5000,10000
tvc,0.1003784101057342,0.01488156771270752,0.07121107335533336,0.12954574685613504,1.701981264822346e-11,341,jensen_restricted_like,0.08009999999999999,0.3992,5000,10000
safe,0.06779667066873943,0.014976431452954764,0.038443404404015225,0.09714993693346363,6.124772334344339e-6,341,jensen_restricted_like,0.08009999999999999,0.3992,5000,10000
full,0.08303063221294946,0.015086925406646391,0.05346080177848023,0.11260046264741869,3.909340907563039e-8,341,jensen_restricted_like,0.08009999999999999,0.3992,5000,10000
base,0.0936645613777964,0.014634782008536771,0.06498091571946958,0.12234820703612322,1.6943532887625998e-10,342,jensen_restricted_like,0.08009999999999999,0.4192,5000,10000
tvc,0.11012863555630187,0.014739667034993818,0.08123941902360171,0.13901785208900203,9.300389622484256e-14,342,jensen_restricted_like,0.08009999999999999,0.4192,5000,10000
safe,0.06944831773110603,0.01487599697443019,0.04029189942709606,0.098604736035116,3.1137230052365224e-6,342,jensen_restricted_like,0.08009999999999999,0.4192,5000,10000
full,0.09139245262176152,0.01490392468892594,0.06218129700316935,0.12060360824035368,9.339008713917446e-10,342,jensen_restricted_like,0.08009999999999999,0.4192,5000,10000
base,0.11719397706663348,0.014764191038162984,0.088256694370965,0.14613125976230196,2.5231190787593893e-15,343,jensen_restricted_like,0.08009999999999999,0.402,5000,10000
tvc,0.1305755558034653,0.01490133546025024,0.10136947497982525,0.15978163662710537,2.572359398993972e-18,343,jensen_restricted_like,0.08009999999999999,0.402,5000,10000
safe,0.10262709553075267,0.014903199868134317,0.07341736053480732,0.131836830526698,6.43573241550394e-12,343,jensen_restricted_like,0.08009999999999999,0.402,5000,10000
full,0.12014030895397769,0.014986508214480596,0.09076729259958205,0.14951332530837333,1.3430687598552221e-15,343,jensen_restricted_like,0.08009999999999999,0.402,5000,10000
base,0.12619050054531483,0.014633300997215515,0.09750975761583837,0.15487124347479128,8.601205002154898e-18,344,jensen_restricted_like,0.08009999999999999,0.4108,5000,10000
tvc,0.13792903809313203,0.014891957111987132,0.10874133849432215,0.1671167376919419,2.911964394062897e-20,344,jensen_restricted_like,0.08009999999999999,0.4108,5000,10000
safe,0.10187628646409183,0.014885483208131113,0.0727012754836791,0.13105129744450456,8.628058269928966e-12,344,jensen_restricted_like,0.08009999999999999,0.4108,5000,10000
full,0.11954352516967756,0.015036981674237627,0.09007158265198302,0.14901546768737212,2.2885400531162245e-15,344,jensen_restricted_like,0.08009999999999999,0.4108,5000,10000
base,0.09650699104184904,0.014197439089542938,0.06868052175364375,0.12433346033005432,1.1891407705274944e-11,345,jensen_restricted_like,0.08009999999999999,0.4004,5000,10000
tvc,0.10534240536279015,0.014302114439086227,0.07731077615941087,0.13337403456616942,2.0533025491645797e-13,345,jensen_restricted_like,0.08009999999999999,0.4004,5000,10000
safe,0.07636490172009293,0.014409567091509569,0.0481226691879206,0.10460713425226525,1.2104439189278686e-7,345,jensen_restricted_like,0.08009999999999999,0.4004,5000,10000
full,0.09127766581560046,0.014461772804500197,0.06293311196617926,0.11962221966502165,2.999276946213556e-10,345,jensen_restricted_like,0.08009999999999999,0.4004,5000,10000
base,0.0915083445154818,0.014926636312762377,0.062252674932139804,0.1207640140988238,9.430723625422132e-10,346,jensen_restricted_like,0.08009999999999999,0.4134,5000,10000
tvc,0.1082714521291468,0.015107163372811795,0.07866195600987304,0.13788094824842057,8.790417705782302e-13,346,jensen_restricted_like,0.08009999999999999,0.4134,5000,10000
safe,0.07374911703212776,0.015149486879855182,0.04405666836334954,0.10344156570090599,1.1614946358185806e-6,346,jensen_restricted_like,0.08009999999999999,0.4134,5000,10000
full,0.09511138162907817,0.015258653135740315,0.065204971030438,0.12501779222771836,4.943013034714551e-10,346,jensen_restricted_like,0.08009999999999999,0.4134,5000,10000
base,0.11965759066414602,0.014533540355207025,0.0911723750000808,0.14814280632821125,2.304254755478501e-16,347,jensen_restricted_like,0.08009999999999999,0.4048,5000,10000
tvc,0.1280888640529822,0.014742681264323442,0.09919373973935483,0.15698398836660957,4.914617987279568e-18,347,jensen_restricted_like,0.08009999999999999,0.4048,5000,10000
safe,0.10233578801879645,0.014690758169564829,0.07354243110086182,0.13112914493673108,3.683173151255511e-12,347,jensen_restricted_like,0.08009999999999999,0.4048,5000,10000
full,0.1167292495844894,0.01483285532631312,0.08765738735702258,0.1458011118119562,4.328231871143497e-15,347,jensen_restricted_like,0.08009999999999999,0.4048,5000,10000
base,0.09707205510982915,0.01464909574762843,0.06836035503839857,0.12578375518125973,3.79996080292317e-11,348,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
tvc,0.1062220937069839,0.015073317020154228,0.07667893521992702,0.1357652521940408,2.0761799778503983e-12,348,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
safe,0.07721740517168343,0.015018998671043282,0.047780708692583676,0.10665410165078319,2.8322397345582403e-7,348,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
full,0.09160526939892195,0.01531219948164009,0.0615939098908145,0.1216166289070294,2.3502833644357163e-9,348,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
base,0.10442563805660979,0.014844403923220844,0.07533114099513186,0.13352013511808772,2.266616984505512e-12,349,jensen_restricted_like,0.08009999999999999,0.3952,5000,10000
tvc,0.12138690111355308,0.015222344229066608,0.0915516546643114,0.15122214756279476,1.8851620621916363e-15,349,jensen_restricted_like,0.08009999999999999,0.3952,5000,10000
safe,0.08928822719009802,0.015187751666351494,0.05952078091791091,0.11905567346228513,4.396338719373628e-9,349,jensen_restricted_like,0.08009999999999999,0.3952,5000,10000
full,0.11048007382417836,0.015416729467901449,0.08026383930769418,0.14069630834066255,8.831745663184997e-13,349,jensen_restricted_like,0.08009999999999999,0.3952,5000,10000
base,0.11770513842984137,0.014645641228212884,0.08900020909204917,0.14641006776763357,1.1406593210053415e-15,350,jensen_restricted_like,0.08009999999999999,0.417,5000,10000
tvc,0.1377396860240019,0.01480577700199542,0.10872089633695947,0.16675847571104435,1.992359056686637e-20,350,jensen_restricted_like,0.08009999999999999,0.417,5000,10000
safe,0.10157114572026213,0.01478461797983085,0.07259382695461034,0.13054846448591392,7.202453230440345e-12,350,jensen_restricted_like,0.08009999999999999,0.417,5000,10000
full,0.1268414565301698,0.014883771923053476,0.09766979960687652,0.15601311345346305,2.0487478234459734e-17,350,jensen_restricted_like,0.08009999999999999,0.417,5000,10000
base,0.08618268660161525,0.01473371147182495,0.05730514275823373,0.11506023044499677,5.248677331891722e-9,351,jensen_restricted_like,0.08009999999999999,0.4136,5000,10000
tvc,0.10039261956326809,0.015022747486976039,0.07094857553995546,0.12983666358658072,2.6016099261692543e-11,351,jensen_restricted_like,0.08009999999999999,0.4136,5000,10000
safe,0.06372335886828494,0.014920689539007903,0.03447934474732591,0.09296737298924396,1.983821957299031e-5,351,jensen_restricted_like,0.08009999999999999,0.4136,5000,10000
full,0.08396237328236353,0.015147882817721501,0.05427306851759628,0.11365167804713078,3.128649607896578e-8,351,jensen_restricted_like,0.08009999999999999,0.4136,5000,10000
base,0.11605195979289992,0.014299916450698722,0.0880246385675986,0.14407928101820125,6.03429432114013e-16,352,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
tvc,0.12781318182321452,0.01448118704202943,0.09943057676744874,0.1561957868789803,1.4742313291435746e-18,352,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
safe,0.0927942181465549,0.01452182442382885,0.06433196528603624,0.12125647100707357,1.809753053726787e-10,352,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
full,0.11236372916568128,0.014604687004400903,0.08373906863157535,0.14098838969978722,1.7111007607040057e-14,352,jensen_restricted_like,0.08009999999999999,0.4056,5000,10000
base,0.07573327352827361,0.014669218805759021,0.04698213298764827,0.10448441406889894,2.528007854122221e-7,353,jensen_restricted_like,0.08009999999999999,0.412,5000,10000
tvc,0.09278387949095172,0.014823862988164975,0.06372964192239207,0.12183811705951138,4.1957508159360374e-10,353,jensen_restricted_like,0.08009999999999999,0.412,5000,10000
safe,0.05779432225387468,0.014846696210559713,0.02869533239177035,0.086893312115979,1.004096070666105e-4,353,jensen_restricted_like,0.08009999999999999,0.412,5000,10000
full,0.07962482299852618,0.01499422717330148,0.05023667776284346,0.10901296823420889,1.1414369997464591e-7,353,jensen_restricted_like,0.08009999999999999,0.412,5000,10000
base,0.07481374049253575,0.014946721887256615,0.045518703906576245,0.10410877707849525,5.767120968237038e-7,354,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
tvc,0.09146011347415496,0.015259558574947535,0.061551928247278447,0.12136829870103147,2.1960003175939082e-9,354,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
safe,0.054649493016481136,0.015096522404843073,0.025060852811186713,0.08423813322177556,2.975134232426302e-4,354,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
full,0.07786721003997536,0.015361583371563705,0.04775905988620113,0.10797536019374959,4.144267138433391e-7,354,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
base,0.11072134915897207,0.014528130285467556,0.08224673703675005,0.13919596128119407,2.98909327783834e-14,355,jensen_restricted_like,0.08009999999999999,0.4142,5000,10000
tvc,0.12348406292916289,0.014714918940868961,0.09464335176963345,0.15232477408869233,6.165790948610755e-17,355,jensen_restricted_like,0.08009999999999999,0.4142,5000,10000
safe,0.08513061247953037,0.014915754748490832,0.05589627037025605,0.11436495458880469,1.2130695601147535e-8,355,jensen_restricted_like,0.08009999999999999,0.4142,5000,10000
full,0.10382397870211774,0.014988682088059247,0.074446701633801,0.13320125577043446,4.848432592456708e-12,355,jensen_restricted_like,0.08009999999999999,0.4142,5000,10000
base,0.12436266152388457,0.014478292907029566,0.09598572886848492,0.15273959417928423,1.1511771341834676e-17,356,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
tvc,0.13307007622369926,0.014690579860674208,0.10427706878476838,0.16186308366263014,1.8655348200090413e-19,356,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
safe,0.10286738891631622,0.01478316912532448,0.07389290985331576,0.13184186797931668,3.884970904020389e-12,356,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
full,0.11755689597501892,0.01490203719300991,0.08834943978044314,0.14676435216959471,3.7245429088006725e-15,356,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
base,0.11455047357606683,0.014391376298104691,0.08634389434381828,0.14275705280831538,2.1182858126339974e-15,357,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
tvc,0.1220123756633348,0.014448992299676259,0.09369287114307276,0.15033188018359683,3.9609534577577325e-17,357,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
safe,0.10055660394225834,0.014582989601458804,0.07197446953647697,0.1291387383480397,6.035193035861853e-12,357,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
full,0.11339176109576037,0.014559233229765742,0.08485618832290075,0.14192733386862,8.200274774221963e-15,357,jensen_restricted_like,0.08009999999999999,0.413,5000,10000
base,0.07921046461545034,0.014709373901665157,0.05038062153305323,0.10804030769784745,7.574590490410665e-8,358,jensen_restricted_like,0.08009999999999999,0.3988,5000,10000
